date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:02:22	14768/14768	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:32:22%20GMT	http://gramziu.pl/phpBB/posting.php?mode=post&f=7	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting8251.html	(from http://gramziu.pl/phpBB/viewforum.php?f=7)
10:02:22	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3b2e774.delayed	(from http://gramziu.pl/phpBB/viewforum.php?f=8)
10:02:22	14768/14768	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:32:22%20GMT	http://gramziu.pl/phpBB/posting.php?mode=post&f=8	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting05b6.html	(from http://gramziu.pl/phpBB/viewforum.php?f=8)
10:02:23	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3b4e774.delayed	(from http://gramziu.pl/phpBB/viewforum.php?f=9)
10:02:23	14768/14768	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:32:23%20GMT	http://gramziu.pl/phpBB/posting.php?mode=post&f=9	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting25e1.html	(from http://gramziu.pl/phpBB/viewforum.php?f=9)
10:02:23	29817/29817	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:32:23%20GMT	http://gramziu.pl/phpBB/viewtopic.php?f=11&t=20&p=77	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopicd669.html	(from http://gramziu.pl/phpBB/viewforum.php?f=10)
10:02:24	22949/22949	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:32:24%20GMT	http://gramziu.pl/phpBB/viewtopic.php?f=17&t=23&p=76	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopic8f9d.html	(from http://gramziu.pl/phpBB/viewforum.php?f=10)
10:02:24	24582/24582	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:32:24%20GMT	http://gramziu.pl/phpBB/viewtopic.php?f=16&t=22&p=75	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopicbc7a.html	(from http://gramziu.pl/phpBB/viewforum.php?f=10)
10:02:25	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3b9e774.delayed	(from http://gramziu.pl/phpBB/viewforum.php?f=10)
10:02:25	25761/25761	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:32:25%20GMT	http://gramziu.pl/phpBB/viewtopic.php?f=12&t=21&p=73	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewtopicfb77.html	(from http://gramziu.pl/phpBB/viewforum.php?f=10)
10:02:25	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3bbe774.delayed	(from http://gramziu.pl/phpBB/viewforum.php?f=11)
10:02:26	14769/14769	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:32:25%20GMT	http://gramziu.pl/phpBB/posting.php?mode=post&f=11	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting3e13.html	(from http://gramziu.pl/phpBB/viewforum.php?f=11)
10:02:26	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3bde774.delayed	(from http://gramziu.pl/phpBB/viewforum.php?f=12)
10:02:26	14769/14769	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:32:26%20GMT	http://gramziu.pl/phpBB/posting.php?mode=post&f=12	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting881d.html	(from http://gramziu.pl/phpBB/viewforum.php?f=12)
10:02:26	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3bfe774.delayed	(from http://gramziu.pl/phpBB/viewforum.php?f=13)
10:02:26	14769/14769	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:32:26%20GMT	http://gramziu.pl/phpBB/posting.php?mode=post&f=13	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting5a5c.html	(from http://gramziu.pl/phpBB/viewforum.php?f=13)
10:02:27	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3c1e774.delayed	(from http://gramziu.pl/phpBB/viewforum.php?f=14)
10:02:27	14769/14769	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:32:27%20GMT	http://gramziu.pl/phpBB/posting.php?mode=post&f=14	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/postingc89e.html	(from http://gramziu.pl/phpBB/viewforum.php?f=14)
10:02:27	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3c3e774.delayed	(from http://gramziu.pl/phpBB/viewforum.php?f=16)
10:02:27	14769/14769	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:32:27%20GMT	http://gramziu.pl/phpBB/posting.php?mode=post&f=16	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting7882.html	(from http://gramziu.pl/phpBB/viewforum.php?f=16)
10:02:28	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3c5e774.delayed	(from http://gramziu.pl/phpBB/viewforum.php?f=17)
10:02:28	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3c6e774.delayed	(from http://gramziu.pl/phpBB/viewforum.php?f=4)
10:02:28	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3c7f1f5.delayed	(from http://gramziu.pl/phpBB/search.php?style=5&st=0&sk=t&sd=d&sr=posts&author_id=2)
10:02:28	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3c8f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=44)
10:02:28	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3c9f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=43)
10:02:28	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3caf1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=42)
10:02:28	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3cbf1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=41)
10:02:28	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3ccf1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=40)
10:02:28	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3cdf1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=39)
10:02:28	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3cef1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=38)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3cff1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=37)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3d0f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=36)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3d1f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=35)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3d2f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=34)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3d3f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=33)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3d4f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=32)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3d5f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=31)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3d6f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=30)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3d7f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=29)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3d8f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=28)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3d9f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=27)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3daf1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=26)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3dbf1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=25)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3dcf1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=24)
10:02:29	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3ddf1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=23)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3def1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=22)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3dff1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=21)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3e0f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=20)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3e1f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=19)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3e2f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=18)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3e3f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=17)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3e4f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=16)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3e5f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=15)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3e6f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=14)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3e7f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=13)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3e8f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=12)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3e9f1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=11)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3eaf1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=10)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3ebf1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=7&p=9)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3ecf1f5.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?style=5&f=3&t=6&p=6)
10:02:30	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3ede774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?t=18)
10:02:31	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3eee774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=57)
10:02:31	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3efe774.delayed	(from http://gramziu.pl/phpBB/search.php?author_id=52&sr=posts)
10:02:31	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3f0e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=71)
10:02:31	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3f1e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?t=19)
10:02:31	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3f2e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=58)
10:02:31	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3f3e774.delayed	(from http://gramziu.pl/phpBB/search.php?author_id=53&sr=posts)
10:02:31	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3f4e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=72)
10:02:31	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3f5e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?t=20)
10:02:31	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3f6e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=59)
10:02:31	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3f7e774.delayed	(from http://gramziu.pl/phpBB/search.php?author_id=56&sr=posts)
10:02:31	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3f8e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=77)
10:02:32	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3f9e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?t=21)
10:02:32	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3fae774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=60)
10:02:32	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3fbe774.delayed	(from http://gramziu.pl/phpBB/search.php?author_id=54&sr=posts)
10:02:32	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3fce774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=73)
10:02:32	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3fde774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?t=22)
10:02:32	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3fee774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=61)
10:02:32	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.3ffe774.delayed	(from http://gramziu.pl/phpBB/search.php?author_id=50&sr=posts)
10:02:32	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.400e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=75)
10:02:32	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.401e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?t=23)
10:02:32	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.402e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=62)
10:02:33	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.403e774.delayed	(from http://gramziu.pl/phpBB/search.php?author_id=55&sr=posts)
10:02:33	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.404e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=76)
10:02:33	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.405e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?t=17)
10:02:33	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.406e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=56)
10:02:33	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.407e774.delayed	(from http://gramziu.pl/phpBB/search.php?author_id=51&sr=posts)
10:02:33	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.408e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=70)
10:02:33	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.409e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?t=8)
10:02:33	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.40ae774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=45)
10:02:33	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.40be774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?t=5)
10:02:33	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.40ce774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=5)
10:02:33	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.40de774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?t=4)
10:02:34	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.40ee774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=4)
10:02:34	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.40fe774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?t=3)
10:02:34	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.410e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=3)
10:02:34	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.411e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?t=1)
10:02:34	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.412e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?p=1)
10:02:34	14769/14769	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202017%2004:32:28%20GMT	http://gramziu.pl/phpBB/posting.php?mode=post&f=17	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/posting2915.html	(from http://gramziu.pl/phpBB/viewforum.php?f=17)
10:02:34	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?style=5&f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.414f1f5.delayed	(from http://gramziu.pl/phpBB/index.php?style=5&style=5&style=5&style=5&style=5&style=5)
10:02:35	0/-1	---M--	302	error ('')			http://gramziu.pl/phpBB/viewforum.php?f=5	E:/My%20Web%20Sites/Thisun1/gramziu.pl/phpBB/viewforum.415e774.delayed	(from http://gramziu.pl/phpBB/viewtopic.php?t=7)
